Date,Description,Amount,Type
31-10-2024,NEFT-RBL439569078049-MutualFund-A/C-oqc348f7nzq4-00439569078049-YESB,8599.69,CR
31-10-2024,UPI/swiggyupi@axb/Refund from ICICI BANK 228674001793/ICI,4080.14,CR
31-10-2024,UPI/gpay-1124412000/Payment from Ph/HDFC BANK/660306746445/YBLueh7k10nxqhj,1546.4,DR
31-10-2024,UPI/gpay-1124412000/Payment for 795/YES BANK/553131484438/YBL9oz8wsb66nim,3637.95,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/787245755275/AXLpkhdk90jslhv,3193.98,DR
31-10-2024,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/276405550780/YBL0352h8899o81,1285.39,DR
31-10-2024,NEFT/HDFC BANK/337957295466/Zerodha/Transfer,3235.41,DR
31-10-2024,UPI/blinkit.payu@hd/Payment for 466/ICICI BANK/916782554881/ICInxmn9k9tghvz,3923.82,DR
31-10-2024,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/190944967498/PPPL6260362333911XXXXXXXXXX,1501.43,DR
31-10-2024,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/560990709099/YBL01ev14tkxncp,3590.13,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/555678202602/RBLxeg5ve5m0mro,1104.39,DR
31-10-2024,UPI/gpay-1124412000/Payment from Ph/HDFC BANK/991558248682/YBL2pgmgx6wsvi4,3335.01,DR
31-10-2024,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK/330227077904/RBL2ebdelaxhbzn,1541.33,DR
31-10-2024,NEFT/HDFC BANK/469281442170/Mazagon Dock/Transfer,1350.68,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/HDFC BANK/758231844763/YBLs0kk4ntjuu1r,3327.13,DR
30-10-2024,NEFT/ICICI BANK/455973084516/HDFC AMC/Transfer,1866.76,DR
30-10-2024,NEFT/AXIS BANK/897645237539/Mazagon Dock/Transfer,3194.2,DR
30-10-2024,UPI/paytmqr6cu3by@p/Payment for 555/AIRTEL PAYMENTS/556611937602/RBLxusy5qhafeu3,1427.15,DR
30-10-2024,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/586552441366/PPPL1818498752453XXXXXXXXXX,3248.1,DR
30-10-2024,NEFT/ICICI BANK/368953741209/ABB Dividend/Transfer,3642.68,DR
30-10-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/932450168379/PPPL3245958508691XXXXXXXXXX,584.93,DR
30-10-2024,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/165812427879/ICIwnk3be31box2,1078.81,DR
30-10-2024,NEFT/YES BANK/709526718761/Zerodha/Transfer,3698.43,DR
30-10-2024,UPI/gpay-1124412000/Payment for 174/AXIS BANK/317981526406/ICI5qa495d8yc00,2488.14,DR
30-10-2024,NEFT/HDFC BANK/471127573084/MutualFund/Transfer,3782.05,DR
30-10-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/353532516732/AXL9hgbvonovfne,2654.0,DR
30-10-2024,UPI/blinkit.payu@hd/Payment for 562/AIRTEL PAYMENTS/857684860195/RBLl1yl7xyzfqtt,2230.43,DR
30-10-2024,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/227340979831/PPPL1855431156689XXXXXXXXXX,600.59,DR
30-10-2024,UPI/zeptomarketplac/UPIIntent/YES BANK/005124425148/PYTM5168233150908XXXXXXXXXX,550.86,DR
30-10-2024,NEFT/AIRTEL PAYMENTS/908999866173/MutualFund/Transfer,541.29,DR
29-10-2024,UPI/gpay-1124412000/Payment for 688/AXIS BANK/026977674648/YBLguu1fjpfb7eq,3743.8,DR
29-10-2024,UPI/swiggyupi@axb/UPIIntent/YES BANK/177586825625/PYTM5454147343735XXXXXXXXXX,2546.85,DR
29-10-2024,UPI/gpay-1124412000/UPIIntent/HDFC BANK/590494039098/PPPL6704802401033XXXXXXXXXX,1135.68,DR
29-10-2024,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/984933462007/PPPLa4wah4lf9y78,2971.08,DR
29-10-2024,UPI/gpay-1124412000/UPIIntent/YES BANK/148092336491/PPPL6971432960971XXXXXXXXXX,1202.52,DR
29-10-2024,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/525396312440/AXLk3a62e2tb1d1,1758.73,DR
29-10-2024,UPI/zeptomarketplac/Payment for 896/AXIS BANK/471071898481/RBLrfpworwfyq5p,2900.67,DR
29-10-2024,UPI/swiggyupi@axb/Payment for 588/AIRTEL PAYMENTS/691246411054/PPPLlm1fjx0eo0og,3925.37,DR
29-10-2024,UPI/blinkit.payu@hd/Payment for 243/AIRTEL PAYMENTS/763680738213/YBLqoml7321kgx4,1348.57,DR
29-10-2024,UPI/gpay-1124412000/Payment for 505/AXIS BANK/792361404600/PPPLioo3uzdbie1b,674.04,DR
29-10-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/982542800686/RBLgicmypxefnky,2671.72,DR
29-10-2024,ACH/Zerodha 9446/PR5356203AI07,8633.0,CR
29-10-2024,NEFT/AXIS BANK/508075252882/HDFC AMC/Transfer,3371.23,DR
29-10-2024,UPI/gpay-1124412000/UPIIntent/YES BANK/651818835324/PYTM2758526609998XXXXXXXXXX,2897.28,DR
