Date,Description,Amount,Type
30-09-2021,UPI/zeptomarketplac/Refund from AXIS BANK 427537095989/ICI,2112.82,CR
30-09-2021,UPI/gpay-1124412000/Refund from AXIS BANK 493389975562/PPPL,1398.3,CR
30-09-2021,NEFT/AIRTEL PAYMENTS/928369431337/Zerodha/Transfer,3032.96,DR
30-09-2021,NEFT/ICICI BANK/885052968116/Zerodha/Transfer,3368.92,DR
30-09-2021,UPI/swiggyupi@axb/Refund from YES BANK 115658267624/PPPL,7067.35,CR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK/607600849732/PPPLdzwn1sc6jvt9,3454.06,DR
30-09-2021,UPI/blinkit.payu@hd/Payment for 275/YES BANK/628295776673/ICInu0dcu6u79zi,695.45,DR
30-09-2021,UPI/blinkit.payu@hd/Payment for 160/ICICI BANK/096257942696/YBLiefq6zial4l9,3859.13,DR
30-09-2021,UPI/paytmqr6cu3by@p/Refund from ICICI BANK 162085783858/AXL,2231.08,CR
30-09-2021,UPI/gpay-1124412000/Payment for 317/YES BANK/305182166002/ICInq6leqwsgo7g,3119.74,DR
30-09-2021,UPI/swiggyupi@axb/Payment for 640/HDFC BANK/172525078020/YBLonuy3erfnvwk,2715.62,DR
29-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/567290627874/RBLhpicpe7wdbyj,3660.15,DR
29-09-2021,ACH/MutualFund 4958/PR8185709AI07,1355.88,CR
29-09-2021,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/936366888803/PPPL8qp65yyp8eid,3328.29,DR
29-09-2021,UPI/gpay-1124412000/Payment for 980/HDFC BANK/169888846032/ICI4ykhreuq2q5m,1878.85,DR
29-09-2021,ACH/ABB Dividend 4669/PR1781077AI07,3890.36,CR
29-09-2021,UPI/gpay-1124412000/UPIIntent/YES BANK/480725322783/PYTM3278990970011XXXXXXXXXX,1507.17,DR
29-09-2021,UPI/gpay-1124412000/Payment for 644/HDFC BANK/937155783114/RBLwe6rafu371ah,1094.46,DR
29-09-2021,UPI/paytmqr6cu3by@p/Payment for 372/ICICI BANK/367336638852/ICItyijyust3dng,1481.33,DR
29-09-2021,UPI/blinkit.payu@hd/Payment from Ph/YES BANK/702046501691/AXLhrxcl5dl0zer,3416.49,DR
29-09-2021,NEFT/AIRTEL PAYMENTS/745052417123/Zerodha/Transfer,2550.02,DR
29-09-2021,UPI/swiggyupi@axb/UPIIntent/HDFC BANK/819984126559/PYTM7290682625568XXXXXXXXXX,3828.97,DR
