Date,Description,Amount,Type
29-02-2024,UPI/gpay-1124412000/UPIIntent/AXIS BANK/927243874977/PYTM5744480042230XXXXXXXXXX,3885.62,DR
29-02-2024,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK/304015630321/PPPLtq458902ho70,1627.91,DR
29-02-2024,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/328968653777/YBL3cri6nl1zvnj,796.61,DR
29-02-2024,NEFT/ICICI BANK/940814785817/Zerodha/Transfer,2925.6,DR
29-02-2024,UPI/gpay-1124412000/Payment for 119/YES BANK/132653404211/YBLcyavxf4jo8yp,2667.18,DR
29-02-2024,UPI/paytmqr6cu3by@p/Payment for 893/AXIS BANK/914489327407/PPPLw2sgxjabth2g,1697.89,DR
29-02-2024,NEFT-YBL407684932551-HDFC AMC-A/C-knv0ztzi3z5f-00407684932551-YESB,1501.98,CR
29-02-2024,UPI/swiggyupi@axb/Payment for 332/HDFC BANK/467809571694/AXLgzqlntx4skbj,2887.72,DR
29-02-2024,UPI/gpay-1124412000/UPIIntent/ICICI BANK/373172807482/PYTM6900551152147XXXXXXXXXX,3805.72,DR
29-02-2024,UPI/swiggyupi@axb/Payment from Ph/YES BANK/570082133231/RBLadesqtvy99tl,1373.72,DR
29-02-2024,UPI/gpay-1124412000/Payment for 193/AIRTEL PAYMENTS/162841831317/YBLdnwzgwszmz4y,1289.95,DR
29-02-2024,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/792222627233/PYTM5796786103050XXXXXXXXXX,2261.17,DR
29-02-2024,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/497279460445/PPPLet79gmnb34r0,2988.26,DR
28-02-2024,UPI/paytmqr6cu3by@p/Refund from HDFC BANK 103140432377/AXL,2358.97,CR
28-02-2024,NEFT/HDFC BANK/901934626209/HDFC AMC/Transfer,3809.76,DR
28-02-2024,UPI/gpay-1124412000/Payment for 166/HDFC BANK/695083960046/PPPLjgltqbaj1m4g,3025.58,DR
