Date,Description,Amount,Type
30-04-2022,UPI/gpay-1124412000/Payment for 952/HDFC BANK/413251567612/RBLk6yflvdmlxku,1107.84,DR
30-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/298524019686/YBL44nkkdwcj0pn,1091.22,DR
30-04-2022,UPI/zeptomarketplac/Refund from AIRTEL PAYMENTS 116042558527/ICI,7084.98,CR
30-04-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK/190951192283/PYTM3531346362160XXXXXXXXXX,838.93,DR
30-04-2022,NEFT/HDFC BANK/957999741094/Zerodha/Transfer,1115.61,DR
30-04-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/342177257444/RBL2yfenc4jr0d0,2348.15,DR
30-04-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/689014936987/PYTM5929518716970XXXXXXXXXX,907.01,DR
30-04-2022,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/907254893286/YBLcufkyyaieau8,1570.32,DR
30-04-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/798785765001/AXLqo3mw7tasymh,838.48,DR
30-04-2022,ACH/MutualFund 6059/PR1430448AI07,8223.37,CR
30-04-2022,UPI/zeptomarketplac/Payment for 343/HDFC BANK/095484949927/RBLxajcmnvgoy46,3887.75,DR
30-04-2022,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/433694312617/PPPLzvd8dmbl9kct,3656.19,DR
29-04-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK/216579688674/YBLmdxatkhf0xbx,1197.18,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 141/ICICI BANK/600503766949/ICIwbfwv8d8f9uv,2206.95,DR
29-04-2022,NEFT-ICI729375121730-HDFC AMC-A/C-60gr4bkwai8t-00729375121730-YESB,7796.15,CR
29-04-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK/014412031489/PPPL6192529959737XXXXXXXXXX,1241.55,DR
29-04-2022,UPI/gpay-1124412000/UPIIntent/ICICI BANK/511073260888/PPPL5247626201216XXXXXXXXXX,577.68,DR
29-04-2022,NEFT/HDFC BANK/330805933327/Mazagon Dock/Transfer,1957.81,DR
29-04-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/621049016008/PPPL666frlbpn1w3,960.83,DR
29-04-2022,UPI/gpay-1124412000/Refund from ICICI BANK 418277775319/YBL,6797.74,CR
29-04-2022,NEFT/HDFC BANK/632769963895/HDFC AMC/Transfer,520.26,DR
29-04-2022,UPI/gpay-1124412000/Payment for 470/AIRTEL PAYMENTS/410528250146/PPPLqr0azh3ja103,2918.0,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/067867120814/PPPL1029736398646XXXXXXXXXX,3547.54,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK/953506081594/ICI1sqspkve1j5u,2098.01,DR
28-04-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/110767251148/PPPL3lz6alber574,2452.08,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/255528127340/PYTM8391651941697XXXXXXXXXX,1089.63,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/809913750253/PYTM8185585668016XXXXXXXXXX,1248.36,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/041641547692/PPPL7833544706374XXXXXXXXXX,1002.67,DR
28-04-2022,NEFT/AIRTEL PAYMENTS/539885220628/ABB Dividend/Transfer,3190.71,DR
28-04-2022,UPI/zeptomarketplac/Payment for 445/YES BANK/463522431158/AXLlu2wp2egj6ii,1110.68,DR
28-04-2022,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK/990698519124/ICIh2x5seu6bu5u,2529.18,DR
28-04-2022,NEFT-ICI731292352279-HDFC AMC-A/C-jjt2xvii3s35-00731292352279-YESB,1737.04,CR
28-04-2022,UPI/gpay-1124412000/Payment for 591/ICICI BANK/116480100051/AXL65iq8sn127wh,624.75,DR
28-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK/845498488147/AXLs7nmhpb1miil,2956.55,DR
28-04-2022,UPI/blinkit.payu@hd/Payment for 450/AXIS BANK/127250833041/ICIa5dyp7txowzb,2383.75,DR
28-04-2022,UPI/swiggyupi@axb/Payment for 557/ICICI BANK/153158230535/PPPLkp6fvzoezkc6,895.26,DR
27-04-2022,NEFT/ICICI BANK/951312129106/MutualFund/Transfer,1269.54,DR
27-04-2022,UPI/zeptomarketplac/Payment for 636/ICICI BANK/253383944309/YBL3i67avpwv28u,3558.92,DR
27-04-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/391341896959/PPPL3459736109307XXXXXXXXXX,2955.26,DR
27-04-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/629687209484/PYTM9339750955899XXXXXXXXXX,1961.32,DR
27-04-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/063073877050/RBLoj282if9qy24,1524.78,DR
27-04-2022,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/632205926744/PPPLiilc1d3qzejh,2649.77,DR
27-04-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK/377334284177/PPPL8813184380784XXXXXXXXXX,2227.54,DR
27-04-2022,NEFT/AIRTEL PAYMENTS/282926963128/MutualFund/Transfer,2834.21,DR
27-04-2022,NEFT/AIRTEL PAYMENTS/526606427158/Mazagon Dock/Transfer,3564.57,DR
27-04-2022,NEFT-PPPL577267370838-MutualFund-A/C-cepw1wkdd1gl-00577267370838-YESB,7330.41,CR
27-04-2022,UPI/blinkit.payu@hd/Payment for 715/HDFC BANK/529782870351/ICI6tfxowkm62h9,663.5,DR
27-04-2022,NEFT/YES BANK/965204889544/HDFC AMC/Transfer,2319.56,DR
26-04-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/287813802905/PPPL4805269549036XXXXXXXXXX,2051.54,DR
