Date,Description,Amount,Type
30-06-2022,UPI/paytmqr6cu3by@p/Payment for 152/ICICI BANK/659697071578/AXLa10us37a08jo,3594.39,DR
30-06-2022,UPI/paytmqr6cu3by@p/Payment for 940/AIRTEL PAYMENTS/490923227669/RBLk60u2qbpqwmt,3589.21,DR
30-06-2022,UPI/gpay-1124412000/Payment for 324/HDFC BANK/168372779000/YBLik5f3jq258fu,1535.14,DR
30-06-2022,NEFT-AXL571766688228-Mazagon Dock-A/C-cg32r0eajwog-00571766688228-YESB,3258.0,CR
30-06-2022,UPI/gpay-1124412000/Payment for 178/AIRTEL PAYMENTS/160087369791/ICIcg5x7wfinr8z,3055.88,DR
30-06-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/832207625243/ICIkctelyqfbdo3,2031.15,DR
30-06-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/721614910989/YBLo86xrv6w0hyb,649.43,DR
30-06-2022,NEFT/AIRTEL PAYMENTS/308194631698/MutualFund/Transfer,3784.25,DR
30-06-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK/890537518637/PYTM1876844469754XXXXXXXXXX,1983.95,DR
30-06-2022,UPI/zeptomarketplac/Payment for 187/AIRTEL PAYMENTS/056120231719/AXL3ms74p0p8hkh,3281.78,DR
30-06-2022,ACH/ABB Dividend 5772/PR2402727AI07,6331.09,CR
30-06-2022,ACH/Mazagon Dock 6323/PR2241230AI07,2285.01,CR
30-06-2022,NEFT/HDFC BANK/815149909346/ABB Dividend/Transfer,1184.86,DR
30-06-2022,NEFT/AXIS BANK/714762176252/MutualFund/Transfer,1649.27,DR
30-06-2022,NEFT/AIRTEL PAYMENTS/934542392410/ABB Dividend/Transfer,2604.06,DR
30-06-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/029006442909/PYTM2175785145000XXXXXXXXXX,1291.45,DR
29-06-2022,UPI/gpay-1124412000/Payment for 835/AIRTEL PAYMENTS/235580987255/ICIa870bkhuocnm,832.8,DR
29-06-2022,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/183047536302/PYTM1712567108931XXXXXXXXXX,549.8,DR
29-06-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/015785789335/YBL1orfr66moji1,3820.8,DR
29-06-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/376016230964/PPPL7187647498938XXXXXXXXXX,3580.22,DR
29-06-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/203267145447/PPPL523l09rc0w43,992.48,DR
29-06-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/989683398731/ICIzbqf1zzfjx7k,1244.92,DR
29-06-2022,UPI/blinkit.payu@hd/Payment for 676/HDFC BANK/936341781340/YBLy06v8g4rfutk,827.47,DR
29-06-2022,NEFT/ICICI BANK/434769971212/MutualFund/Transfer,1578.75,DR
29-06-2022,UPI/swiggyupi@axb/Payment for 945/AIRTEL PAYMENTS/028324817915/RBLbsjcvllcmzfi,1132.47,DR
29-06-2022,UPI/blinkit.payu@hd/Payment for 745/YES BANK/406009200356/RBL2ean025nikzh,3499.12,DR
29-06-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK/181242117986/AXLu8x3umuu3oir,3823.38,DR
29-06-2022,UPI/swiggyupi@axb/Payment for 718/HDFC BANK/844625687427/AXLdodnypmpgo96,3094.33,DR
29-06-2022,UPI/swiggyupi@axb/Payment for 930/YES BANK/135873893638/PPPLkv90n9uopj36,1045.06,DR
29-06-2022,UPI/blinkit.payu@hd/Payment for 968/YES BANK/462298633902/ICIg8vae88cvsgb,1652.2,DR
29-06-2022,NEFT-YBL616482962199-MutualFund-A/C-0yhc9dk3efh2-00616482962199-YESB,1146.89,CR
29-06-2022,UPI/paytmqr6cu3by@p/Refund from AIRTEL PAYMENTS 862672445544/RBL,3288.71,CR
28-06-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/873617571452/YBL3skhio9pwai6,692.33,DR
