Date,Description,Amount,Type
31-12-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/550853037290/ICIh5ubaru1kftp,2400.24,DR
31-12-2022,UPI/gpay-1124412000/UPIIntent/HDFC BANK/365240050133/PYTM8287407556546XXXXXXXXXX,3286.45,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/912466557917/PYTM6990608898654XXXXXXXXXX,584.05,DR
31-12-2022,NEFT/YES BANK/910118215267/ABB Dividend/Transfer,1591.61,DR
31-12-2022,UPI/gpay-1124412000/Payment for 547/AXIS BANK/536249190725/PPPL7up5xs58r0tz,2838.72,DR
31-12-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK/131385665884/PPPLdgfpt8kxdk6w,3228.29,DR
31-12-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/596523656610/PPPL7248427381153XXXXXXXXXX,3796.17,DR
31-12-2022,UPI/gpay-1124412000/Payment for 386/ICICI BANK/641807302395/AXLk7vj4cipendo,1839.41,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/961844865929/PPPL4437324062760XXXXXXXXXX,2825.79,DR
31-12-2022,UPI/zeptomarketplac/Payment for 270/HDFC BANK/356434209512/YBLsm9p442xgwpf,3254.78,DR
31-12-2022,UPI/paytmqr6cu3by@p/Payment for 505/AIRTEL PAYMENTS/858847885419/AXLcfda0z5c5nz0,1718.86,DR
30-12-2022,NEFT/AXIS BANK/566861225977/ABB Dividend/Transfer,2573.97,DR
30-12-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/283455858018/PYTM9564117598309XXXXXXXXXX,586.41,DR
30-12-2022,UPI/swiggyupi@axb/Payment for 235/AXIS BANK/487108398531/ICI8wpvd6yo21ay,2709.53,DR
30-12-2022,NEFT-PPPL850174122990-Mazagon Dock-A/C-plvfinjstd1x-00850174122990-YESB,8548.33,CR
30-12-2022,NEFT/AIRTEL PAYMENTS/628706224868/Mazagon Dock/Transfer,3919.52,DR
30-12-2022,UPI/blinkit.payu@hd/Refund from YES BANK 916743516364/ICI,8974.61,CR
30-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/041589366475/YBL6hglkw209xr1,2978.96,DR
30-12-2022,UPI/blinkit.payu@hd/Refund from AIRTEL PAYMENTS 739386681661/AXL,7187.15,CR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/308517110566/RBLehmnhtmaw85n,2554.26,DR
30-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/189017342596/PPPL6710046345979XXXXXXXXXX,3174.86,DR
30-12-2022,NEFT/YES BANK/685381825211/Mazagon Dock/Transfer,1823.88,DR
29-12-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/666469796412/YBL7c4fhqjb44nc,2479.97,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment for 590/ICICI BANK/665810572527/YBLx226iyhnjzr6,3120.07,DR
29-12-2022,NEFT/AIRTEL PAYMENTS/366749294479/Mazagon Dock/Transfer,1012.25,DR
29-12-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK/291286462612/YBLr8hrf4kimfaw,3257.23,DR
29-12-2022,UPI/paytmqr6cu3by@p/Refund from AXIS BANK 761544241710/YBL,1386.2,CR
29-12-2022,NEFT/HDFC BANK/501012236122/HDFC AMC/Transfer,1155.51,DR
29-12-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/305505313204/PPPLc8o7zcqtp0o7,2835.15,DR
29-12-2022,NEFT/AIRTEL PAYMENTS/238681069779/Mazagon Dock/Transfer,3903.58,DR
29-12-2022,UPI/zeptomarketplac/Payment for 266/ICICI BANK/923593379163/YBLwxm6ujppizgm,2918.31,DR
29-12-2022,UPI/swiggyupi@axb/Payment for 201/AXIS BANK/092464605313/ICIl13eafer9y2o,640.86,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment for 264/HDFC BANK/835451388610/AXLfkv5fr3tenta,955.42,DR
28-12-2022,NEFT-YBL586467099631-HDFC AMC-A/C-mckop1edlk34-00586467099631-YESB,8905.2,CR
28-12-2022,UPI/gpay-1124412000/Payment for 580/AXIS BANK/086288398233/RBL3ex28xkscq10,2213.67,DR
28-12-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/111302272499/RBLx02ggvhlx4bz,3178.39,DR
28-12-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/979536882673/ICIoezsjp45d2ah,3257.51,DR
28-12-2022,NEFT/HDFC BANK/758086291135/HDFC AMC/Transfer,986.38,DR
28-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/432476446663/PYTM5131537311185XXXXXXXXXX,1480.39,DR
28-12-2022,ACH/HDFC AMC 6810/PR7970856AI07,4358.3,CR
28-12-2022,NEFT/YES BANK/659048033540/ABB Dividend/Transfer,1069.77,DR
28-12-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK/862147552359/PYTM4750927627755XXXXXXXXXX,2397.63,DR
28-12-2022,UPI/paytmqr6cu3by@p/Payment for 930/HDFC BANK/251159159584/RBLlp599jtdf9ca,2247.95,DR
28-12-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/567698819193/RBLlw0e03wvps7e,3807.53,DR
27-12-2022,NEFT/YES BANK/199847711762/ABB Dividend/Transfer,2360.53,DR
27-12-2022,NEFT/AIRTEL PAYMENTS/392012834893/HDFC AMC/Transfer,3747.2,DR
27-12-2022,UPI/zeptomarketplac/Payment for 127/AXIS BANK/024445888700/YBLzpcctko0e3hm,694.9,DR
27-12-2022,UPI/swiggyupi@axb/Payment for 661/AXIS BANK/928963004055/RBLgpf3owddsv0f,2356.39,DR
27-12-2022,NEFT/AXIS BANK/532064024451/Mazagon Dock/Transfer,1855.25,DR
