Date,Description,Amount,Type
31-08-2022,UPI/zeptomarketplac/Payment for 670/AIRTEL PAYMENTS/502315179937/ICI9s10siho37q1,1712.86,DR
31-08-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/230820834359/PPPL9110514113505XXXXXXXXXX,952.34,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK/980590743050/PPPL8881086737317XXXXXXXXXX,2322.47,DR
31-08-2022,UPI/gpay-1124412000/Refund from ICICI BANK 012377052988/RBL,6352.29,CR
31-08-2022,UPI/blinkit.payu@hd/Payment for 433/YES BANK/092515068349/RBLedlujetq68cs,2464.54,DR
31-08-2022,UPI/blinkit.payu@hd/Payment for 468/ICICI BANK/381921517453/PPPL1b7p6hjld5q9,2531.55,DR
31-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/292253819557/PPPLui40ppm7rlbq,2137.66,DR
31-08-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK/048685969095/YBL7ftm8vhhakhl,3945.21,DR
31-08-2022,NEFT/ICICI BANK/146296822172/MutualFund/Transfer,3129.36,DR
31-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/728239314775/ICI1hctfmxw0doz,3711.28,DR
31-08-2022,NEFT/AIRTEL PAYMENTS/340927237382/Zerodha/Transfer,2181.67,DR
31-08-2022,UPI/gpay-1124412000/UPIIntent/HDFC BANK/567133996614/PPPL5558714705940XXXXXXXXXX,1391.03,DR
31-08-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/401780928503/ICI8r60qw6tyvti,3575.69,DR
30-08-2022,NEFT/AXIS BANK/752450624012/HDFC AMC/Transfer,520.15,DR
30-08-2022,UPI/zeptomarketplac/Payment for 406/YES BANK/983715352478/AXLnsi2e59wmxzw,1269.81,DR
30-08-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK/821192004643/YBLsnlpz29lcrsl,2583.27,DR
30-08-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/755823348308/PPPL4562129911669XXXXXXXXXX,1067.84,DR
30-08-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK/840128970898/PYTM3158276433434XXXXXXXXXX,3669.07,DR
30-08-2022,NEFT-YBL015416787686-Zerodha-A/C-nvcpm0ihuq9m-00015416787686-YESB,6259.32,CR
30-08-2022,NEFT-PPPL691089100079-MutualFund-A/C-vascav7adrp7-00691089100079-YESB,3354.67,CR
30-08-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/520024193773/PYTM5610247458500XXXXXXXXXX,2810.28,DR
30-08-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK/528007351564/ICIei998xfsdo3a,2358.15,DR
30-08-2022,NEFT-ICI629493520205-ABB Dividend-A/C-azmq84i7lf7e-00629493520205-YESB,2434.28,CR
30-08-2022,ACH/HDFC AMC 3709/PR9502863AI07,4206.16,CR
30-08-2022,NEFT/AXIS BANK/791783003393/MutualFund/Transfer,903.02,DR
30-08-2022,UPI/zeptomarketplac/Payment for 216/YES BANK/123820742616/RBL0qusn4uf63no,3227.64,DR
29-08-2022,NEFT-YBL261376220987-MutualFund-A/C-elin58uyyle8-00261376220987-YESB,5242.94,CR
29-08-2022,UPI/gpay-1124412000/Payment for 143/AIRTEL PAYMENTS/594367595060/RBLjs4cxnzv27ps,2861.99,DR
29-08-2022,NEFT-RBL428368389778-Zerodha-A/C-uxsc2w88o1dl-00428368389778-YESB,2065.89,CR
29-08-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/999674583543/PYTM1729455839475XXXXXXXXXX,3233.28,DR
29-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK/084268599179/PYTM8171428284759XXXXXXXXXX,2171.85,DR
29-08-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK/398576127216/RBL7ozeh4r1gr7i,822.84,DR
29-08-2022,UPI/swiggyupi@axb/Payment for 579/YES BANK/473692128114/AXLxtfsd8gneplg,2567.94,DR
29-08-2022,UPI/blinkit.payu@hd/Payment for 961/ICICI BANK/118777532541/AXLypseywn5uelm,754.99,DR
29-08-2022,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/297520387877/ICI8ch87id0nxsh,2664.29,DR
29-08-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK/937927105573/PYTM3667927315707XXXXXXXXXX,2229.98,DR
29-08-2022,NEFT/ICICI BANK/955193402466/Zerodha/Transfer,3739.09,DR
29-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/223950847842/AXLi8yafxry3etf,1337.32,DR
29-08-2022,NEFT/AIRTEL PAYMENTS/558869689175/Mazagon Dock/Transfer,2929.16,DR
28-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK/215793595995/ICIvaojjp0ph6ja,1396.28,DR
28-08-2022,UPI/gpay-1124412000/Refund from ICICI BANK 716103421959/RBL,1093.42,CR
28-08-2022,UPI/zeptomarketplac/UPIIntent/YES BANK/099638994554/PYTM6573436444821XXXXXXXXXX,1460.65,DR
28-08-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/881010884207/PPPL2597259637050XXXXXXXXXX,2572.82,DR
28-08-2022,UPI/swiggyupi@axb/Refund from HDFC BANK 283708694643/ICI,7149.38,CR
28-08-2022,UPI/blinkit.payu@hd/Payment for 562/YES BANK/734465743038/YBLqkc4bv92iahz,943.38,DR
28-08-2022,NEFT/HDFC BANK/607790831377/ABB Dividend/Transfer,2173.27,DR
28-08-2022,UPI/blinkit.payu@hd/Refund from HDFC BANK 346662892060/RBL,8775.7,CR
28-08-2022,NEFT/AXIS BANK/317094878068/Mazagon Dock/Transfer,2262.07,DR
28-08-2022,UPI/gpay-1124412000/Payment for 255/YES BANK/291787488764/RBLe7bei40ezy3u,573.77,DR
28-08-2022,NEFT/AIRTEL PAYMENTS/099584150319/ABB Dividend/Transfer,1285.42,DR
28-08-2022,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/384246993682/PPPL1zmxgirz3cre,1910.62,DR
28-08-2022,NEFT/YES BANK/005274630097/Mazagon Dock/Transfer,3093.56,DR
27-08-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK/356441005390/YBLr2ad3rm55pob,3011.63,DR
27-08-2022,NEFT/AXIS BANK/346002722210/MutualFund/Transfer,2457.05,DR
27-08-2022,UPI/blinkit.payu@hd/Payment for 833/ICICI BANK/996068343234/AXLld4y27y7kca0,621.68,DR
27-08-2022,UPI/blinkit.payu@hd/Payment for 522/ICICI BANK/902278217983/PPPLzv09speqrgxc,3169.3,DR
27-08-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK/069880819524/PYTM2338921276221XXXXXXXXXX,582.06,DR
27-08-2022,NEFT/YES BANK/915203346547/MutualFund/Transfer,683.9,DR
27-08-2022,UPI/gpay-1124412000/Payment for 489/HDFC BANK/376874609572/PPPLxlw04otuuil4,1345.67,DR
27-08-2022,NEFT/YES BANK/836674695990/Zerodha/Transfer,3807.04,DR
27-08-2022,UPI/paytmqr6cu3by@p/Payment for 635/AIRTEL PAYMENTS/198176417522/ICI6kwwiw9yogld,3737.91,DR
27-08-2022,UPI/gpay-1124412000/UPIIntent/ICICI BANK/588940657033/PPPL1119512378505XXXXXXXXXX,3153.18,DR
27-08-2022,UPI/zeptomarketplac/UPIIntent/YES BANK/598897465842/PPPL6989279680314XXXXXXXXXX,3266.78,DR
27-08-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/917275607010/PPPL5651529761845XXXXXXXXXX,1625.44,DR
27-08-2022,NEFT/HDFC BANK/298074293778/HDFC AMC/Transfer,693.94,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment for 548/ICICI BANK/564644227574/RBLyu19pqg9b96z,3816.94,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment for 358/HDFC BANK/468014688572/AXLiaecq80p53qp,2814.18,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment for 695/ICICI BANK/596767537682/YBL5p6nqkiegz7g,1977.44,DR
26-08-2022,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/700832880186/AXLn6e8zia9bk1p,3865.25,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment for 573/AXIS BANK/013350747709/PPPLpflfzkwgi88x,712.52,DR
26-08-2022,UPI/gpay-1124412000/Payment for 878/AXIS BANK/425943374916/AXL4v3szqs4qvsy,2894.0,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK/864623635170/YBLotibwfiw67tw,825.35,DR
26-08-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/303024108526/PPPL9117567635500XXXXXXXXXX,3663.17,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/704986636429/YBLf1hth43u4mid,864.31,DR
26-08-2022,UPI/swiggyupi@axb/Payment for 578/AXIS BANK/900477292577/PPPLks32u3x3nm66,2393.41,DR
26-08-2022,ACH/ABB Dividend 7752/PR9093797AI07,1258.22,CR
26-08-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/328929277662/PPPL4603382271465XXXXXXXXXX,1223.62,DR
26-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK/419125418969/PPPL8luuyk0lfxmo,3022.16,DR
25-08-2022,NEFT/AXIS BANK/323454962297/Mazagon Dock/Transfer,1948.94,DR
25-08-2022,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/470680929193/PYTM7918816746798XXXXXXXXXX,1580.74,DR
25-08-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK/331461805277/PPPLarqf6z5luc44,1105.39,DR
25-08-2022,UPI/paytmqr6cu3by@p/Payment for 917/YES BANK/882087279890/AXLfh4umjjf48wz,3251.65,DR
25-08-2022,NEFT-RBL737505712741-Mazagon Dock-A/C-pqn9eogrq6aw-00737505712741-YESB,5153.53,CR
25-08-2022,NEFT/AXIS BANK/564214242055/Mazagon Dock/Transfer,3817.6,DR
25-08-2022,NEFT/AXIS BANK/344659976187/HDFC AMC/Transfer,1918.5,DR
25-08-2022,NEFT/HDFC BANK/140718900807/Mazagon Dock/Transfer,2012.51,DR
25-08-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/213518640130/PYTM7350864741240XXXXXXXXXX,3865.9,DR
25-08-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK/906473948527/YBLyr8u2u14oxkz,1989.43,DR
25-08-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/373372598287/YBLtcvbt0wrun0t,880.62,DR
25-08-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/471856622382/PYTM1024791737039XXXXXXXXXX,3517.27,DR
