Date,Description,Amount,Type
31-05-2021,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/770121490039/PYTM5041088617468XXXXXXXXXX,2284.86,DR
31-05-2021,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/597384067190/PPPL3804499362247XXXXXXXXXX,1643.73,DR
31-05-2021,UPI/gpay-1124412000/UPIIntent/ICICI BANK/656207879429/PYTM7570433631728XXXXXXXXXX,1478.94,DR
31-05-2021,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/811877692947/PPPL7907134661507XXXXXXXXXX,1049.22,DR
31-05-2021,UPI/swiggyupi@axb/UPIIntent/YES BANK/007926912225/PPPL6734578488218XXXXXXXXXX,2729.58,DR
31-05-2021,ACH/Zerodha 9162/PR4486412AI07,2355.97,CR
31-05-2021,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/330211223989/PPPLfd8wfl330zz4,1180.45,DR
31-05-2021,UPI/gpay-1124412000/UPIIntent/ICICI BANK/334411562142/PPPL7182075044882XXXXXXXXXX,3256.4,DR
31-05-2021,UPI/gpay-1124412000/Payment for 563/HDFC BANK/149072374959/RBL3np0w8d2zaob,2683.42,DR
31-05-2021,ACH/Zerodha 4152/PR1916038AI07,2853.31,CR
31-05-2021,NEFT/AIRTEL PAYMENTS/641728568276/Mazagon Dock/Transfer,1512.24,DR
31-05-2021,NEFT/AIRTEL PAYMENTS/702443236445/HDFC AMC/Transfer,963.61,DR
31-05-2021,UPI/zeptomarketplac/Payment for 749/HDFC BANK/660584874845/PPPLc9ru4kou0k5c,3139.99,DR
30-05-2021,UPI/gpay-1124412000/UPIIntent/ICICI BANK/356456532051/PYTM9354599427194XXXXXXXXXX,2827.06,DR
30-05-2021,NEFT/ICICI BANK/765280454365/HDFC AMC/Transfer,1729.89,DR
30-05-2021,NEFT/AXIS BANK/761989661011/Mazagon Dock/Transfer,3097.02,DR
30-05-2021,UPI/swiggyupi@axb/UPIIntent/HDFC BANK/372161555913/PYTM8835410689007XXXXXXXXXX,2930.41,DR
30-05-2021,UPI/blinkit.payu@hd/Payment for 114/AXIS BANK/415702565248/AXL1mspwp4ykys6,2050.29,DR
30-05-2021,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/571782880528/PPPL4466974004954XXXXXXXXXX,2520.64,DR
