Date,Description,Amount,Type
31-08-2022,UPI/paytmqr6cu3by@p/Payment for 935/AIRTEL PAYMENTS/222217204919/YBLsyl9ezlngiqu2q7y,3945.76,DR
31-08-2022,NEFT/AIRTEL PAYMENTS/238703188537/Mazagon Dock/Transfer,4248.23,DR
31-08-2022,NEFT/AIRTEL PAYMENTS/831114924417/MutualFund/Transfer,1088.8,DR
31-08-2022,UPI/swiggyupi@axb/Payment for 293/AIRTEL PAYMENTS/289752002217/AXL6a65rj34103r31ts,3378.69,DR
31-08-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/353727325068/RBLml2g5uah2damu1fw,3393.33,DR
31-08-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/106633871112/PPPL5423943453725XXXXXXXXXX,1641.83,DR
31-08-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/312372386805/PPPL3478669253994XXXXXXXXXX,2682.95,DR
31-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/318881468914/RBLjd5hb8cd7ic2lc5y,1760.95,DR
31-08-2022,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/013846600787/YBL02qs4zzg27wwk4ey,4960.14,DR
31-08-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/541030484987/AXL2ynlfum583o8xgts,4501.37,DR
31-08-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/848478404658/PPPL2771574142792XXXXXXXXXX,4076.05,DR
31-08-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/250499829024/AXLc82wzkii542tlccp,4655.2,DR
31-08-2022,UPI/gpay-1124412000/Payment for 354/AXIS BANK/841231987554/YBL59h2nvb9xz0w8bsa,415.45,DR
31-08-2022,NEFT/ICICI BANK/214883844230/MutualFund/Transfer,1629.6,DR
31-08-2022,UPI/paytmqr6cu3by@p/Refund from YES BANK LIMITE 631261180970/RBL,15687.78,CR
31-08-2022,NEFT/ICICI BANK/734987765440/HDFC AMC/Transfer,1222.75,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/214842145663/PYTM5203208574443XXXXXXXXXX,3406.26,DR
31-08-2022,UPI/blinkit.payu@hd/Payment for 116/AXIS BANK/924362287159/ICI23pn5l6is819sdz3,436.92,DR
31-08-2022,NEFT/HDFC BANK LTD/967051392982/CRISIL/Transfer,2187.09,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/067658045734/PYTM2522749501710XXXXXXXXXX,1471.65,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/945776755243/PYTM3033993488225XXXXXXXXXX,50.72,DR
31-08-2022,UPI/swiggyupi@axb/Payment for 671/YES BANK LIMITE/698387947972/ICI6r5qafr2il7os9fh,548.78,DR
31-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/651912306938/RBLrxh25p7ak623c2z9,4732.28,DR
31-08-2022,UPI/blinkit.payu@hd/Payment for 671/ICICI BANK/211670212748/YBLjpch1bu3mftztf92,1929.68,DR
31-08-2022,UPI/blinkit.payu@hd/Payment for 583/HDFC BANK LTD/813798749570/ICIvdofihgydmlyvuxn,3081.56,DR
31-08-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/046173936586/ICI0m2in78scefn0htw,3417.1,DR
31-08-2022,UPI/blinkit.payu@hd/Payment for 244/ICICI BANK/172339273601/RBLtc1iwsl5vuo2110u,723.53,DR
31-08-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/440114108686/PPPLzvzlibp7lqsoj93b,4237.9,DR
31-08-2022,UPI/blinkit.payu@hd/Payment for 351/HDFC BANK LTD/256144471230/YBLbx3y0w9zvy9q8b1g,1813.36,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/089466870731/PPPL2737778691141XXXXXXXXXX,3960.09,DR
31-08-2022,NEFT/AIRTEL PAYMENTS/660751687810/MutualFund/Transfer,1277.06,DR
31-08-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/970734458962/PPPLpmkjupkku972ktct,751.7,DR
31-08-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/024501201470/PPPL9659835846515XXXXXXXXXX,75.18,DR
31-08-2022,UPI/zeptomarketplac/Payment for 474/HDFC BANK LTD/386802897113/YBLr5n6dfreroo4gdt7,1166.9,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/454769658684/PPPL7371224437332XXXXXXXXXX,4380.0,DR
31-08-2022,NEFT/AXIS BANK/036190021999/Mazagon Dock/Transfer,1502.05,DR
31-08-2022,UPI/blinkit.payu@hd/Refund from YES BANK LIMITE 993002179675/RBL,26087.25,CR
31-08-2022,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/918111916037/PPPL5963987481142XXXXXXXXXX,2898.09,DR
31-08-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/055327610473/PYTM5911113198845XXXXXXXXXX,4925.68,DR
31-08-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/534614978982/AXLvqzu144w44fpsjbw,2155.54,DR
31-08-2022,UPI/zeptomarketplac/Payment for 642/AXIS BANK/502618449796/RBL1gs5reae9x41pvit,1156.04,DR
