Date,Description,Amount,Type
31-10-2024,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/469379560826/PPPL6346138669438XXXXXXXXXX,4959.06,DR
31-10-2024,UPI/gpay-1124412000/Payment for 165/HDFC BANK LTD/914390475762/ICI4fsfu39990ecgt0f,1661.55,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/045334126683/YBL7ssg5qndhd06xqf9,2391.2,DR
31-10-2024,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/210781950775/PPPL8713871021100XXXXXXXXXX,3601.09,DR
31-10-2024,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/514614817826/PPPL1190379118924XXXXXXXXXX,642.24,DR
31-10-2024,UPI/blinkit.payu@hd/Refund from YES BANK LIMITE 652888518408/YBL,18509.01,CR
31-10-2024,UPI/paytmqr6cu3by@p/Payment for 913/ICICI BANK/804254899857/AXLqci16beaf3q26w95,3140.33,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/708046535321/Mazagon Dock/Transfer,4269.51,DR
31-10-2024,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/199248705982/RBL9r6aqkjiupedfdq2,4306.9,DR
31-10-2024,NEFT/AXIS BANK/919572590604/CRISIL/Transfer,4954.12,DR
31-10-2024,UPI/zeptomarketplac/Payment for 419/ICICI BANK/643640457654/ICIjfj2b0gxyhgc9zkj,712.24,DR
31-10-2024,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/201816931261/PPPL2hd52otjg8eieqze,2122.05,DR
31-10-2024,UPI/swiggyupi@axb/Payment for 453/AXIS BANK/673774928905/ICIev1wyjgl10rt1q8m,4296.86,DR
31-10-2024,NEFT/AXIS BANK/785438283546/CRISIL/Transfer,2279.23,DR
31-10-2024,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/523543861408/AXL3wrkx328wc7k7zsd,4296.16,DR
31-10-2024,UPI/gpay-1124412000/Payment for 483/HDFC BANK LTD/268013510715/ICI5l7kofkukqc1763p,714.63,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/605642227656/Zerodha/Transfer,2940.93,DR
31-10-2024,UPI/zeptomarketplac/Payment for 300/ICICI BANK/152455051465/ICI28mlgokwhrwircxj,4794.04,DR
31-10-2024,NEFT/YES BANK LIMITE/001492549785/HDFC AMC/Transfer,262.1,DR
31-10-2024,UPI/gpay-1124412000/UPIIntent/AXIS BANK/078804873642/PYTM3650832820499XXXXXXXXXX,1110.52,DR
31-10-2024,UPI/zeptomarketplac/UPIIntent/ICICI BANK/333137241639/PYTM9452464638724XXXXXXXXXX,3870.08,DR
31-10-2024,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/346923433207/PPPL5120056107125XXXXXXXXXX,3517.53,DR
31-10-2024,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/218495704609/PPPL4422244574784XXXXXXXXXX,1987.8,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/281767786459/MutualFund/Transfer,2373.29,DR
31-10-2024,NEFT/ICICI BANK/400555480895/MutualFund/Transfer,4008.65,DR
31-10-2024,UPI/zeptomarketplac/Payment for 465/ICICI BANK/101402335558/AXLu988nx311effg6k6,2672.88,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/934848700254/MutualFund/Transfer,288.75,DR
31-10-2024,UPI/paytmqr6cu3by@p/Refund from HDFC BANK LTD 483723856280/PPPL,27409.85,CR
31-10-2024,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/516006612208/AXLt65sl2frleubfkbt,2599.05,DR
31-10-2024,NEFT/YES BANK LIMITE/649503647856/ABB Dividend/Transfer,1114.11,DR
31-10-2024,UPI/zeptomarketplac/Payment for 311/AIRTEL PAYMENTS/701598006808/ICIwnute6nvkw4q4r9t,4535.03,DR
31-10-2024,NEFT/AXIS BANK/969277666949/HDFC AMC/Transfer,112.77,DR
31-10-2024,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/776195644554/PPPL6197392950608XXXXXXXXXX,1844.12,DR
31-10-2024,UPI/gpay-1124412000/Payment for 211/AXIS BANK/820518569167/PPPL7aer31wropo1t59g,3260.65,DR
31-10-2024,UPI/blinkit.payu@hd/Payment for 601/AIRTEL PAYMENTS/732497046687/AXLcy8aialv9kwyxd7b,3437.9,DR
31-10-2024,UPI/blinkit.payu@hd/Payment for 415/ICICI BANK/392845510759/PPPLb5lxi2vgejkexpfb,393.44,DR
31-10-2024,NEFT-RBL030078045162-Mazagon Dock-A/C-qm9tj33qexvydhak-00030078045162-YESB,3973.37,CR
31-10-2024,NEFT/ICICI BANK/495099496793/ABB Dividend/Transfer,1678.51,DR
31-10-2024,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/141504549521/PPPLdv6m5714yw92o13l,723.49,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/325000515496/Mazagon Dock/Transfer,4198.31,DR
31-10-2024,UPI/paytmqr6cu3by@p/Payment for 154/AXIS BANK/097133883251/AXLwlx99cwawpl9x9j4,3756.23,DR
31-10-2024,NEFT/AXIS BANK/448287893231/CRISIL/Transfer,1401.71,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/964317730635/Mazagon Dock/Transfer,3355.2,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/672057620690/PPPLh5a7pwmvcx0n1p10,1990.79,DR
31-10-2024,UPI/zeptomarketplac/UPIIntent/AXIS BANK/039920493485/PYTM9570940936614XXXXXXXXXX,2308.42,DR
31-10-2024,UPI/blinkit.payu@hd/Payment for 828/AXIS BANK/090179750300/YBLm8yjoibrfk5tbv5k,1796.93,DR
31-10-2024,NEFT/AIRTEL PAYMENTS/308903893206/CRISIL/Transfer,79.89,DR
31-10-2024,UPI/swiggyupi@axb/Payment for 757/YES BANK LIMITE/037843709066/PPPL2nurepk9h77o5f5n,574.65,DR
31-10-2024,NEFT/AXIS BANK/610709590826/MutualFund/Transfer,3567.93,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/705879650345/AXLwkt8rp5sogf9o6s8,3924.6,DR
31-10-2024,UPI/swiggyupi@axb/Payment for 720/YES BANK LIMITE/692580552275/AXLdhwuajgtbz03fe17,4806.29,DR
31-10-2024,NEFT/YES BANK LIMITE/786830999285/MutualFund/Transfer,3422.17,DR
31-10-2024,UPI/paytmqr6cu3by@p/Payment for 304/HDFC BANK LTD/660857335306/RBLw2brtzsj320v9ld0,2323.03,DR
31-10-2024,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/293620101456/RBLjtalfh8begt28k4f,787.68,DR
31-10-2024,UPI/gpay-1124412000/Payment for 249/ICICI BANK/464707083647/RBL3hrjvii77786prhq,3506.21,DR
31-10-2024,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/767946928027/PPPL5346711027093XXXXXXXXXX,3135.71,DR
31-10-2024,ACH/ABB Dividend 9157/PR4830357AI07,18281.23,CR
31-10-2024,UPI/blinkit.payu@hd/Refund from AIRTEL PAYMENTS 780421909403/PPPL,16513.81,CR
31-10-2024,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/814222425433/RBLp546xzmls8wm3va2,2482.59,DR
