Date,Description,Amount,Type
31-05-2023,UPI/paytmqr6cu3by@p/Payment for 295/ICICI BANK/108937897274/RBLpvm1ovnqdekaygzy,2112.22,DR
31-05-2023,UPI/gpay-1124412000/Payment for 871/AIRTEL PAYMENTS/490299219936/AXLk4odmtoevph8ho2i,3096.81,DR
31-05-2023,UPI/gpay-1124412000/Payment for 105/AXIS BANK/669216967105/PPPLxcdmcz130gl1cdf3,49.16,DR
31-05-2023,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/467742514249/RBLm1agopxs90bpuixi,3532.87,DR
31-05-2023,UPI/blinkit.payu@hd/Payment for 612/AXIS BANK/582097674860/AXL9km0ufhpclwdw96m,4811.21,DR
31-05-2023,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/925354962861/PPPL5073083198001XXXXXXXXXX,3956.55,DR
31-05-2023,ACH/ABB Dividend 2850/PR7282995AI07,2554.11,CR
31-05-2023,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/837616400406/PPPL9013236625239XXXXXXXXXX,1321.0,DR
31-05-2023,UPI/zeptomarketplac/Payment for 672/ICICI BANK/335523206081/RBL4v1vt8h1zawqv266,3052.74,DR
31-05-2023,NEFT/YES BANK LIMITE/611935074409/CRISIL/Transfer,3818.22,DR
31-05-2023,NEFT/HDFC BANK LTD/299094801902/Mazagon Dock/Transfer,2325.59,DR
31-05-2023,UPI/zeptomarketplac/Payment for 100/YES BANK LIMITE/456965184958/PPPLs3gbztzwvwbv8q8x,2692.2,DR
31-05-2023,NEFT/AIRTEL PAYMENTS/186768170894/Mazagon Dock/Transfer,4334.75,DR
31-05-2023,ACH/Mazagon Dock 3043/PR2102150AI07,25850.63,CR
31-05-2023,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/689042177883/YBL75us5b0gq8zdty2b,2424.77,DR
31-05-2023,UPI/zeptomarketplac/Payment for 485/HDFC BANK LTD/629178828903/RBLxkfrpw9ntxg78j98,3129.34,DR
31-05-2023,NEFT/AIRTEL PAYMENTS/163270052522/CRISIL/Transfer,971.55,DR
31-05-2023,UPI/blinkit.payu@hd/Payment for 229/AIRTEL PAYMENTS/736749337895/PPPLrgjcz8dq8rxbttnp,3199.67,DR
31-05-2023,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/345209608401/PPPL7354374266156XXXXXXXXXX,4662.01,DR
31-05-2023,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/537685381061/ICIstlg24wudce33xma,3464.11,DR
31-05-2023,NEFT/YES BANK LIMITE/941619366933/MutualFund/Transfer,705.46,DR
31-05-2023,NEFT-AXL832981593157-HDFC AMC-A/C-w49hnzqjnvxhllew-00832981593157-YESB,9099.76,CR
31-05-2023,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/805813762038/PPPL7348333318240XXXXXXXXXX,1699.14,DR
31-05-2023,UPI/zeptomarketplac/UPIIntent/AXIS BANK/793106437326/PPPL4656331580693XXXXXXXXXX,3833.29,DR
31-05-2023,UPI/paytmqr6cu3by@p/Payment for 175/YES BANK LIMITE/390261503329/RBL1wvssuyw4wsmfr7w,100.35,DR
31-05-2023,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/700633580476/PPPL0ppgq72drhi4u8lq,332.04,DR
31-05-2023,UPI/gpay-1124412000/Payment for 389/AIRTEL PAYMENTS/885797046629/ICIg4dktfkn6id5s6qw,1079.32,DR
31-05-2023,NEFT/ICICI BANK/686794639098/ABB Dividend/Transfer,3558.42,DR
31-05-2023,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/805685172256/PPPL3850802669646XXXXXXXXXX,2816.49,DR
31-05-2023,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/982272220623/YBLc7ib5e5st67cww5a,4850.87,DR
31-05-2023,NEFT/AIRTEL PAYMENTS/932356613039/Zerodha/Transfer,939.13,DR
31-05-2023,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/431726826590/PPPL2685106290768XXXXXXXXXX,1777.99,DR
31-05-2023,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/721460573879/YBLnrg1m26l9u75515b,241.67,DR
31-05-2023,UPI/paytmqr6cu3by@p/Payment for 586/AXIS BANK/649572743221/AXLyyrjcq8l5gd7p98w,4917.54,DR
31-05-2023,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/982352317832/RBLfb51y6gd5srvlt3e,2469.03,DR
31-05-2023,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/927285253232/PPPL4699600402076XXXXXXXXXX,4913.82,DR
31-05-2023,NEFT/YES BANK LIMITE/426772194232/ABB Dividend/Transfer,2683.86,DR
31-05-2023,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/975664875273/AXLvwlfqffwbda4v0hc,3080.4,DR
31-05-2023,UPI/paytmqr6cu3by@p/Payment for 957/AXIS BANK/519519732123/RBL3ict6fuzcqmq2i8u,2685.2,DR
31-05-2023,NEFT/YES BANK LIMITE/840721704504/HDFC AMC/Transfer,1792.38,DR
31-05-2023,NEFT-AXL361804759315-MutualFund-A/C-8j3ejchaoqbx7eh6-00361804759315-YESB,10801.48,CR
31-05-2023,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/886320403941/PPPL3641094452864XXXXXXXXXX,4601.46,DR
31-05-2023,UPI/blinkit.payu@hd/Payment for 743/YES BANK LIMITE/881979898941/YBLdxogl5gcaqmx3o2i,1966.52,DR
31-05-2023,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/222296956512/PPPL8163586791234XXXXXXXXXX,3346.37,DR
31-05-2023,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/931563073363/PPPL7530647248411XXXXXXXXXX,4095.75,DR
