Date,Description,Amount,Type
31-12-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/235994824949/RBL5y2y26ii8kdd2odi,3502.99,DR
31-12-2024,UPI/gpay-1124412000/Payment for 988/AIRTEL PAYMENTS/994561293373/AXLvzwxau6ovjod9aoz,1124.23,DR
31-12-2024,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/555458354902/PYTM1799886640160XXXXXXXXXX,4286.81,DR
31-12-2024,NEFT/HDFC BANK LTD/141043795777/MutualFund/Transfer,219.41,DR
31-12-2024,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/940216655967/PYTM9330606907875XXXXXXXXXX,2057.11,DR
31-12-2024,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/915772470753/RBLhmvj2jkphm7di37o,3063.56,DR
31-12-2024,NEFT/AIRTEL PAYMENTS/574339784844/Mazagon Dock/Transfer,3296.64,DR
31-12-2024,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/619832815208/AXLwqkxr463pdeiseu2,3945.91,DR
31-12-2024,NEFT/AIRTEL PAYMENTS/509635787144/ABB Dividend/Transfer,4667.3,DR
31-12-2024,UPI/zeptomarketplac/Payment for 103/AIRTEL PAYMENTS/061355058714/AXLtkzylo68koam9kre,277.63,DR
31-12-2024,UPI/zeptomarketplac/Payment for 359/AXIS BANK/165186131857/AXLsc4ujnxysniby11x,4880.22,DR
31-12-2024,UPI/blinkit.payu@hd/Payment for 280/AIRTEL PAYMENTS/954261009341/YBLi1via8a247lz4d2x,3600.72,DR
31-12-2024,NEFT/YES BANK LIMITE/740655688150/ABB Dividend/Transfer,4665.23,DR
31-12-2024,NEFT-PPPL003342375640-Zerodha-A/C-jomde6wf1ax3bdgp-00003342375640-YESB,29297.24,CR
31-12-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/357249709109/RBLc44g1voqb8iwoeqv,2891.42,DR
31-12-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/237278974688/ICIczexkycqbfvsmxj8,1682.75,DR
31-12-2024,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/833449400969/PPPL2185176234726XXXXXXXXXX,1155.74,DR
31-12-2024,NEFT/AXIS BANK/813621119442/CRISIL/Transfer,1113.04,DR
31-12-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/511138006036/RBL8717dmm8j61oiq8a,804.3,DR
31-12-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/333001179389/RBLhr5es7gucr42xk0d,3803.05,DR
31-12-2024,NEFT/HDFC BANK LTD/350936408067/ABB Dividend/Transfer,4384.68,DR
31-12-2024,UPI/zeptomarketplac/Payment for 767/AIRTEL PAYMENTS/114917474979/AXL466ixl693nwjcc83,4740.99,DR
31-12-2024,UPI/zeptomarketplac/Payment for 280/AIRTEL PAYMENTS/151249598581/ICImu6hm7zk0in7wyj6,4425.23,DR
31-12-2024,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/565165938411/AXLeudt1k3gle1f5cp2,4343.81,DR
31-12-2024,NEFT/YES BANK LIMITE/610401526059/CRISIL/Transfer,2073.11,DR
31-12-2024,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/781250756364/RBL9basyde24ypzkkwp,3671.24,DR
31-12-2024,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/829684619306/PPPL6269193516106XXXXXXXXXX,882.44,DR
31-12-2024,UPI/paytmqr6cu3by@p/Payment for 356/YES BANK LIMITE/884931100237/RBLbjteo249g5a6tvf4,2511.78,DR
31-12-2024,NEFT/YES BANK LIMITE/942205902880/Mazagon Dock/Transfer,3854.42,DR
31-12-2024,UPI/swiggyupi@axb/Payment for 662/AIRTEL PAYMENTS/171448554505/YBL123ovmkb92vua9yc,2303.56,DR
31-12-2024,NEFT/AIRTEL PAYMENTS/035852957331/MutualFund/Transfer,2497.86,DR
31-12-2024,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/789322575536/PPPLgmmbj37n2p5qydv2,2519.03,DR
31-12-2024,NEFT/YES BANK LIMITE/356935849882/Mazagon Dock/Transfer,2503.85,DR
31-12-2024,NEFT/AXIS BANK/715209675757/ABB Dividend/Transfer,4348.3,DR
