Date,Description,Amount,Type
31-07-2023,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/028099702169/PPPL8532925415199XXXXXXXXXX,881.87,DR
31-07-2023,UPI/zeptomarketplac/Payment for 559/AXIS BANK/218359413451/ICIpzdgqozobm7lz1me,1147.15,DR
31-07-2023,NEFT/AXIS BANK/981638257069/Mazagon Dock/Transfer,736.32,DR
31-07-2023,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/655435280238/PPPLgm68h741y14rt742,2133.72,DR
31-07-2023,NEFT/AIRTEL PAYMENTS/396933378742/ABB Dividend/Transfer,3880.53,DR
31-07-2023,UPI/zeptomarketplac/Payment for 148/HDFC BANK LTD/251131560799/YBLqjcczm9h4ec8ccab,1078.12,DR
31-07-2023,NEFT/AIRTEL PAYMENTS/390170219515/MutualFund/Transfer,702.8,DR
31-07-2023,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/784604643276/YBL0msoxj3mabe7l30k,3851.96,DR
31-07-2023,UPI/blinkit.payu@hd/Payment for 824/HDFC BANK LTD/265999842558/YBLwriuto9y7h51wh0d,4237.62,DR
31-07-2023,UPI/blinkit.payu@hd/Refund from AIRTEL PAYMENTS 983932918358/ICI,29593.73,CR
31-07-2023,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/401828526044/RBLmozcrqj20y0n28w6,3407.06,DR
31-07-2023,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/205960999790/PPPL3289606644899XXXXXXXXXX,1583.01,DR
31-07-2023,UPI/gpay-1124412000/Payment for 361/YES BANK LIMITE/747103521874/AXLwbfd2puue2xa5x1h,303.36,DR
31-07-2023,NEFT/YES BANK LIMITE/543303529114/CRISIL/Transfer,2909.2,DR
31-07-2023,UPI/swiggyupi@axb/Payment for 288/AXIS BANK/446338056354/PPPLwpvhcpe2gan2fxpo,1248.27,DR
31-07-2023,UPI/zeptomarketplac/Refund from HDFC BANK LTD 294327195448/AXL,5916.3,CR
31-07-2023,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/880681761340/PPPLwrwqga1h3itl8a90,3829.55,DR
31-07-2023,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/599293901588/PPPL4551375952688XXXXXXXXXX,1316.57,DR
31-07-2023,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/834472097715/PYTM4356494070086XXXXXXXXXX,545.25,DR
31-07-2023,UPI/paytmqr6cu3by@p/Payment for 907/YES BANK LIMITE/786726480460/YBL5838lictbhsvf7bt,1669.94,DR
31-07-2023,NEFT-ICI585996500159-MutualFund-A/C-ryivn6cwlt6yq4i0-00585996500159-YESB,12041.83,CR
31-07-2023,UPI/zeptomarketplac/Payment for 565/ICICI BANK/215682929414/YBL295vbxpfn14dflln,4619.26,DR
31-07-2023,UPI/zeptomarketplac/Payment for 193/AIRTEL PAYMENTS/286369332161/ICIxc1cgge7e0aqfw59,2046.48,DR
31-07-2023,UPI/blinkit.payu@hd/Payment for 504/ICICI BANK/228881331064/PPPLrfulvo16m08u1voh,3694.57,DR
31-07-2023,NEFT/HDFC BANK LTD/871917810204/CRISIL/Transfer,3226.58,DR
31-07-2023,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/790987726697/PYTM8372127189669XXXXXXXXXX,2935.83,DR
31-07-2023,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/073958333695/PPPLh3jpmms6ury87mj2,4628.88,DR
