Date,Description,Amount,Type
30-09-2023,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/446240404893/AXLa2xroqj349wk9quo,109.73,DR
30-09-2023,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/617812735089/ICIlw14he8nvdxo2xlt,158.28,DR
30-09-2023,UPI/zeptomarketplac/Payment for 524/HDFC BANK LTD/515944682354/AXLclimwhh99ei9tb75,4011.47,DR
30-09-2023,UPI/blinkit.payu@hd/Payment for 320/ICICI BANK/271209368897/PPPLalop9pwq9uhbm6dn,3960.86,DR
30-09-2023,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/518924768132/ICIv2oq0vb3r777ix37,66.34,DR
30-09-2023,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/039074317527/ICIhvntriwjlb4h1gxk,127.85,DR
30-09-2023,NEFT/HDFC BANK LTD/483943402215/MutualFund/Transfer,4235.39,DR
30-09-2023,NEFT/AXIS BANK/937630650427/MutualFund/Transfer,2132.07,DR
30-09-2023,UPI/swiggyupi@axb/Payment for 471/YES BANK LIMITE/753460415813/YBLa1dg6etyyu921t9g,1516.9,DR
30-09-2023,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/474071686899/YBLaalxm5k08w2owm1j,1414.56,DR
30-09-2023,UPI/gpay-1124412000/Payment from Ph/YES BANK LIMITE/537188548815/ICIcwnvfyztunioaakw,2404.27,DR
30-09-2023,NEFT/YES BANK LIMITE/871560523548/ABB Dividend/Transfer,189.58,DR
30-09-2023,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/986643263248/ICIngr1vkt1ui8luale,329.27,DR
30-09-2023,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/996528604446/YBLmcp3p6rm5ivksrct,4031.24,DR
30-09-2023,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/963582395012/AXL409rerun6sxbrv6i,2134.08,DR
30-09-2023,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/251087640515/YBL98qb1rutm4ars8pp,3605.95,DR
30-09-2023,UPI/gpay-1124412000/UPIIntent/ICICI BANK/926658121280/PPPL3889520821716XXXXXXXXXX,445.77,DR
30-09-2023,UPI/paytmqr6cu3by@p/Payment for 201/AIRTEL PAYMENTS/301775530959/AXL582puuqcgj0unj7g,2325.32,DR
30-09-2023,UPI/gpay-1124412000/UPIIntent/ICICI BANK/027462699496/PYTM7402100357703XXXXXXXXXX,480.95,DR
30-09-2023,UPI/zeptomarketplac/Payment for 762/AIRTEL PAYMENTS/234772267604/RBLq2eevtof33wadt7h,4733.45,DR
30-09-2023,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/379776007349/ICI5fun5qqqbjlf4ai9,1007.9,DR
30-09-2023,NEFT/AIRTEL PAYMENTS/914248214964/MutualFund/Transfer,329.41,DR
30-09-2023,NEFT/YES BANK LIMITE/573688883912/ABB Dividend/Transfer,1428.85,DR
30-09-2023,NEFT/AIRTEL PAYMENTS/040722998834/HDFC AMC/Transfer,3163.99,DR
30-09-2023,NEFT/HDFC BANK LTD/808548611749/HDFC AMC/Transfer,147.54,DR
30-09-2023,UPI/gpay-1124412000/Refund from ICICI BANK 794330952288/AXL,27040.89,CR
30-09-2023,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/659639362008/RBLr71kj0noi9hiecsa,2815.35,DR
30-09-2023,UPI/swiggyupi@axb/Payment for 959/ICICI BANK/022685347265/AXL56gcv8kt9lz4mrno,1122.65,DR
30-09-2023,UPI/zeptomarketplac/Refund from HDFC BANK LTD 364282366014/RBL,5489.6,CR
30-09-2023,UPI/paytmqr6cu3by@p/Payment for 462/YES BANK LIMITE/028369900953/AXLa60epn88iefxdu2g,4939.39,DR
30-09-2023,UPI/blinkit.payu@hd/Payment for 875/ICICI BANK/528381586877/ICIjbhuzrp8ek1a25g0,4686.75,DR
30-09-2023,UPI/gpay-1124412000/Payment for 410/AXIS BANK/012748850501/YBLjn1zqrn33kdcwy2o,458.01,DR
