Date,Description,Amount,Type
28-02-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/584455758817/RBLgpopzqkcnu1wnylk,2478.22,DR
28-02-2022,NEFT/HDFC BANK LTD/475576857399/ABB Dividend/Transfer,777.16,DR
28-02-2022,UPI/gpay-1124412000/Payment for 106/AIRTEL PAYMENTS/352793448313/RBLm38un4qr9t9rajez,2289.98,DR
28-02-2022,NEFT/AIRTEL PAYMENTS/519604504752/HDFC AMC/Transfer,1852.05,DR
28-02-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/192707040906/PPPL6708095475406XXXXXXXXXX,41.51,DR
28-02-2022,NEFT/AIRTEL PAYMENTS/175005806802/HDFC AMC/Transfer,1836.39,DR
28-02-2022,NEFT/AIRTEL PAYMENTS/358559269456/ABB Dividend/Transfer,3622.2,DR
28-02-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/813319247490/PPPL8609334330336XXXXXXXXXX,734.24,DR
28-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/027194091214/PYTM1512554096220XXXXXXXXXX,3877.7,DR
28-02-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/925344280559/PYTM9453509772034XXXXXXXXXX,2295.05,DR
28-02-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/512837674786/PPPL8679272868083XXXXXXXXXX,897.99,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/247163918532/PPPLhguzot32im36fly6,4157.99,DR
28-02-2022,UPI/swiggyupi@axb/Payment for 490/YES BANK LIMITE/261074487222/RBLqy9yeh8tnw5iw8dj,793.25,DR
28-02-2022,UPI/gpay-1124412000/Payment for 432/AIRTEL PAYMENTS/360940840361/RBL5xdo15wu91mxksm2,4277.47,DR
28-02-2022,NEFT/AIRTEL PAYMENTS/907797950100/Mazagon Dock/Transfer,3069.06,DR
28-02-2022,NEFT/HDFC BANK LTD/205490298157/MutualFund/Transfer,835.97,DR
28-02-2022,UPI/swiggyupi@axb/Payment for 435/AXIS BANK/229083100243/AXLtb909a2m7gq009e5,3699.48,DR
28-02-2022,UPI/paytmqr6cu3by@p/Refund from YES BANK LIMITE 662426617248/ICI,18828.0,CR
28-02-2022,UPI/zeptomarketplac/Payment for 349/AIRTEL PAYMENTS/615231628788/RBL5g5c2uob66tdk7z7,2096.44,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 944/AIRTEL PAYMENTS/329312306592/RBLf4pdwa3nwlzgk2eo,966.1,DR
28-02-2022,NEFT/ICICI BANK/721062461906/Zerodha/Transfer,1601.06,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment for 760/HDFC BANK LTD/830721080693/YBLdooz69a1qggbnsgj,2253.67,DR
28-02-2022,UPI/gpay-1124412000/Payment for 757/AXIS BANK/269859423192/RBL9ncptdwosf61yfrz,4695.62,DR
28-02-2022,NEFT/AXIS BANK/308997320718/CRISIL/Transfer,3205.72,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/554054754837/AXLhwetxlogwp3ug7st,2912.11,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/036415188714/ICIf91jn1sa6iby1pr5,1681.87,DR
28-02-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/669038883532/PYTM8064703655884XXXXXXXXXX,763.06,DR
28-02-2022,UPI/gpay-1124412000/Payment for 996/HDFC BANK LTD/517920847117/PPPLua6e5m5h992gw5l4,1367.59,DR
28-02-2022,NEFT/YES BANK LIMITE/409307715832/Mazagon Dock/Transfer,4972.52,DR
28-02-2022,NEFT/YES BANK LIMITE/654778409771/Mazagon Dock/Transfer,44.38,DR
28-02-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/134718486701/RBLjrlcpn76prnk8u05,4979.65,DR
28-02-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/796582746118/PPPL1779546172709XXXXXXXXXX,718.72,DR
28-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/527214159866/PYTM3694100721273XXXXXXXXXX,1918.29,DR
28-02-2022,NEFT/AXIS BANK/592342543688/HDFC AMC/Transfer,4145.88,DR
28-02-2022,UPI/gpay-1124412000/Payment for 409/AXIS BANK/719757857112/RBLbyy4h05oo1hrxlnj,720.83,DR
28-02-2022,UPI/swiggyupi@axb/Payment for 664/HDFC BANK LTD/988864396658/PPPLkj3t5ryzkv31zxv5,3878.72,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 370/AIRTEL PAYMENTS/865971431675/YBL3ct3lxeo62gfgb0u,4058.06,DR
28-02-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/538391141314/PYTM5083413595816XXXXXXXXXX,1404.82,DR
28-02-2022,NEFT/YES BANK LIMITE/200971805794/CRISIL/Transfer,2576.16,DR
28-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/353869172862/PYTM4625625867069XXXXXXXXXX,1266.38,DR
28-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/893561569892/PYTM8460019835557XXXXXXXXXX,29.05,DR
28-02-2022,NEFT/YES BANK LIMITE/552209285768/ABB Dividend/Transfer,4928.59,DR
28-02-2022,NEFT/AXIS BANK/170861032413/Zerodha/Transfer,3118.13,DR
28-02-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/802345721938/PPPL7158121576588XXXXXXXXXX,217.15,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 939/HDFC BANK LTD/291108795852/ICIi38ierevtjgr75nv,2184.92,DR
28-02-2022,UPI/zeptomarketplac/Payment for 172/HDFC BANK LTD/680710534573/RBL6quexmbz099i6or0,3944.89,DR
28-02-2022,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/692218156783/YBLtquksdpzj7aoh0qy,1338.76,DR
28-02-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/096567377245/PYTM7934781154283XXXXXXXXXX,2425.01,DR
28-02-2022,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/143970522941/PPPL3513491783273XXXXXXXXXX,2040.99,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment for 770/YES BANK LIMITE/949040321902/ICIhczhzo2sefneiqfv,2849.63,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment for 455/YES BANK LIMITE/999970521549/YBLm1oizfzm3ipj5553,4558.59,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/530055949875/AXLmskw92jscc23nzfl,4023.47,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment for 117/AXIS BANK/180061632730/PPPL5z30rj7jqnse07ds,2036.87,DR
28-02-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/022326176121/PPPL7626232743710XXXXXXXXXX,911.08,DR
28-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/310111008418/PYTM1194725079549XXXXXXXXXX,4919.0,DR
28-02-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/096914518166/AXLcyg7ay4csivj0k6l,3732.92,DR
28-02-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/723489882326/PPPL5054896407798XXXXXXXXXX,2820.7,DR
28-02-2022,UPI/swiggyupi@axb/Payment for 157/YES BANK LIMITE/374357535705/RBLadcpnjzluyw2626l,3300.03,DR
28-02-2022,NEFT/ICICI BANK/722854222015/CRISIL/Transfer,4976.14,DR
28-02-2022,ACH/MutualFund 5143/PR4686505AI07,10697.7,CR
28-02-2022,NEFT/YES BANK LIMITE/337612353761/CRISIL/Transfer,1222.04,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 883/YES BANK LIMITE/518115075912/PPPLiv1ikr0ebhnqvg1s,3012.83,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment for 791/AXIS BANK/589906990863/AXLk5ffm4h5llb2dc30,19.08,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 800/YES BANK LIMITE/541260370137/PPPL5k3acnd856q16tbt,229.04,DR
28-02-2022,UPI/swiggyupi@axb/Payment for 715/ICICI BANK/055155863952/AXLtwae6f5s3xpric5t,4485.15,DR
28-02-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/045950848751/ICImjyuqr1oyxw78i0v,375.72,DR
28-02-2022,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/728143993253/PYTM8870059848991XXXXXXXXXX,3688.32,DR
28-02-2022,ACH/HDFC AMC 3061/PR7765941AI07,25851.2,CR
28-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/640616785118/ICIr1hz9tdhppneqzq8,2114.35,DR
28-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/664205819556/PPPL5904594547226XXXXXXXXXX,1565.18,DR
28-02-2022,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/211326191852/PPPL6154461827650XXXXXXXXXX,1842.04,DR
28-02-2022,NEFT/HDFC BANK LTD/451573217892/CRISIL/Transfer,1577.85,DR
28-02-2022,NEFT/HDFC BANK LTD/603310341391/Zerodha/Transfer,3186.03,DR
28-02-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/041771997648/PYTM7938134588851XXXXXXXXXX,3725.35,DR
28-02-2022,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/059008567366/ICI6hvflohrx90ylgj4,1606.78,DR
28-02-2022,NEFT/ICICI BANK/270052330657/MutualFund/Transfer,2016.48,DR
28-02-2022,NEFT/HDFC BANK LTD/841509121482/MutualFund/Transfer,3535.74,DR
28-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/615289471651/RBLcn8sklvopterncie,3090.93,DR
28-02-2022,ACH/CRISIL 6533/PR8938447AI07,5268.07,CR
28-02-2022,UPI/swiggyupi@axb/Payment for 800/AXIS BANK/692857425542/AXLi6wgzpa3d6o9ui5l,4474.34,DR
28-02-2022,NEFT-YBL663253318373-ABB Dividend-A/C-d9yas8spkp66h7nw-00663253318373-YESB,785.65,CR
28-02-2022,NEFT/HDFC BANK LTD/713262325543/MutualFund/Transfer,219.02,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 672/YES BANK LIMITE/195707364638/PPPL86b6okirqsyotb9i,1225.83,DR
28-02-2022,UPI/swiggyupi@axb/Payment for 936/YES BANK LIMITE/394124697441/ICI0foanl9um5gbshj6,2577.29,DR
28-02-2022,UPI/blinkit.payu@hd/Payment for 985/YES BANK LIMITE/551002070726/PPPL51zl334jq75r75af,957.4,DR
27-02-2022,UPI/swiggyupi@axb/Refund from AXIS BANK 048644917655/ICI,6053.29,CR
27-02-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/967599503738/PPPL0ahsd3ny4o3n3q4k,2623.42,DR
27-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/896739886920/RBL3we3nd1ljok3rimz,4869.66,DR
27-02-2022,NEFT/AIRTEL PAYMENTS/755108647995/CRISIL/Transfer,4192.83,DR
27-02-2022,UPI/blinkit.payu@hd/Payment for 189/AXIS BANK/063138818367/PPPLdtn59rw8rztxuse8,4306.02,DR
27-02-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/298150937417/PPPL4578582408461XXXXXXXXXX,318.57,DR
27-02-2022,UPI/blinkit.payu@hd/Payment for 364/ICICI BANK/880169405687/ICIy6o98x61wcuudw6b,4696.29,DR
27-02-2022,NEFT/YES BANK LIMITE/122346893758/Zerodha/Transfer,185.7,DR
27-02-2022,UPI/paytmqr6cu3by@p/Payment for 632/ICICI BANK/816171763109/RBL35or4rii7ufmhpe2,2267.14,DR
27-02-2022,UPI/swiggyupi@axb/Payment for 181/AXIS BANK/183755585458/RBLdtn9efuylvz9i5ma,3900.67,DR
27-02-2022,NEFT-RBL933033805872-HDFC AMC-A/C-9bpz538ybh2miosp-00933033805872-YESB,6744.21,CR
27-02-2022,NEFT/AXIS BANK/260891395699/HDFC AMC/Transfer,541.85,DR
27-02-2022,NEFT/ICICI BANK/632451801569/Mazagon Dock/Transfer,2098.3,DR
27-02-2022,NEFT/AXIS BANK/060817618401/HDFC AMC/Transfer,325.32,DR
27-02-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/039408602049/PYTM1306361133440XXXXXXXXXX,2555.03,DR
27-02-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/283827019902/ICIlt6uoaik4g27gqmi,4996.07,DR
27-02-2022,UPI/gpay-1124412000/Refund from AXIS BANK 469058296159/ICI,7676.69,CR
27-02-2022,NEFT/YES BANK LIMITE/198741010775/HDFC AMC/Transfer,1729.01,DR
27-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/562759869206/PPPL3040797874772XXXXXXXXXX,1907.77,DR
27-02-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/321470699440/YBLgs59cqi7291pty2s,3840.75,DR
27-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/801167205984/PYTM2913995729505XXXXXXXXXX,452.56,DR
27-02-2022,NEFT/ICICI BANK/254162703678/MutualFund/Transfer,2025.28,DR
27-02-2022,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/758086413096/ICI526t5ap5t8j39u5z,2919.02,DR
27-02-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/090736401684/PYTM2902335538072XXXXXXXXXX,172.46,DR
27-02-2022,UPI/blinkit.payu@hd/Payment for 305/HDFC BANK LTD/861359359400/YBLg1utag0sqxcpeisk,1278.57,DR
27-02-2022,NEFT/AIRTEL PAYMENTS/847789607127/Mazagon Dock/Transfer,4899.22,DR
27-02-2022,UPI/gpay-1124412000/Refund from HDFC BANK LTD 481562115974/RBL,29604.34,CR
27-02-2022,NEFT/ICICI BANK/032588497974/CRISIL/Transfer,320.92,DR
27-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/070742510816/PYTM2975306259610XXXXXXXXXX,735.99,DR
27-02-2022,NEFT/AXIS BANK/868785087598/MutualFund/Transfer,106.69,DR
27-02-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/825134164840/PYTM3089827190960XXXXXXXXXX,1066.43,DR
27-02-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/552887271638/PYTM3905422485661XXXXXXXXXX,2661.42,DR
27-02-2022,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/069527177647/AXLeq7nhif0jqwxkzf6,626.17,DR
27-02-2022,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/669289188880/ICId1cjqrmmoxanvqzz,3410.83,DR
27-02-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/097481293287/PPPL5761102424292XXXXXXXXXX,450.06,DR
27-02-2022,UPI/swiggyupi@axb/Refund from ICICI BANK 894082747644/RBL,7581.96,CR
27-02-2022,NEFT/ICICI BANK/640236668477/HDFC AMC/Transfer,2229.01,DR
27-02-2022,UPI/gpay-1124412000/UPIIntent/ICICI BANK/398831101101/PPPL9037874064992XXXXXXXXXX,1450.16,DR
27-02-2022,NEFT/ICICI BANK/400027707790/MutualFund/Transfer,424.45,DR
27-02-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/699688489993/PPPLk4t7l03bznjiuvcg,4652.37,DR
