Date,Description,Amount,Type
30-06-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/815423467419/PYTM5258743168114XXXXXXXXXX,171.66,DR
30-06-2022,UPI/gpay-1124412000/Refund from YES BANK LIMITE 782549969586/ICI,21995.3,CR
30-06-2022,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/926646216642/PPPL2278471635312XXXXXXXXXX,2337.92,DR
30-06-2022,UPI/swiggyupi@axb/Payment for 522/YES BANK LIMITE/413558274150/RBLdphadyugxq7flkq3,3670.86,DR
30-06-2022,NEFT/ICICI BANK/839141482167/MutualFund/Transfer,472.71,DR
30-06-2022,UPI/blinkit.payu@hd/Payment for 687/ICICI BANK/585327683297/RBL88twqx483nklzice,2462.89,DR
30-06-2022,ACH/Zerodha 3678/PR4039204AI07,29864.15,CR
30-06-2022,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/882598201423/YBL4brz40qa4mqk0iim,144.88,DR
30-06-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/597122796638/YBLn5w46hfbyshs7n35,908.0,DR
30-06-2022,NEFT/ICICI BANK/082927527062/Mazagon Dock/Transfer,4636.72,DR
30-06-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/217567124078/YBLhaot9rx5b7gcco5g,2239.38,DR
30-06-2022,NEFT/AIRTEL PAYMENTS/933779487491/Mazagon Dock/Transfer,3129.16,DR
30-06-2022,NEFT-AXL592696914383-MutualFund-A/C-25c6yw5wdrgb7djr-00592696914383-YESB,29366.06,CR
30-06-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/692147554117/PYTM2800001429637XXXXXXXXXX,39.89,DR
30-06-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/019287061312/PPPL3t9wts9p22ront09,4439.24,DR
30-06-2022,UPI/zeptomarketplac/Refund from AIRTEL PAYMENTS 650290619375/AXL,16870.51,CR
30-06-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/917906945580/PPPL2067035203993XXXXXXXXXX,2993.49,DR
30-06-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/151547385859/PYTM3851819586542XXXXXXXXXX,837.06,DR
30-06-2022,UPI/blinkit.payu@hd/Payment for 471/YES BANK LIMITE/645125830222/AXL9obg5jnetk5epx9j,1338.91,DR
30-06-2022,NEFT-PPPL234839486936-MutualFund-A/C-wcijj57boinpfs1p-00234839486936-YESB,2157.8,CR
30-06-2022,UPI/paytmqr6cu3by@p/Payment for 388/AXIS BANK/900164661302/AXL8advghk8l54051ch,655.48,DR
30-06-2022,UPI/swiggyupi@axb/Payment for 480/AIRTEL PAYMENTS/673490384910/RBLt1q60u47hig194zl,3963.54,DR
30-06-2022,NEFT/HDFC BANK LTD/724696850106/HDFC AMC/Transfer,1172.13,DR
30-06-2022,NEFT-RBL184867864199-Zerodha-A/C-n05qpm9qjiwguqwv-00184867864199-YESB,3380.44,CR
30-06-2022,UPI/swiggyupi@axb/Payment for 183/ICICI BANK/071519352831/AXLq5sg63mxj49duo2g,992.81,DR
30-06-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/123301567813/PPPLa7htnrssafu4285f,1869.44,DR
30-06-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/049842548853/PPPL7283780381509XXXXXXXXXX,2711.95,DR
30-06-2022,NEFT/AIRTEL PAYMENTS/480634562835/CRISIL/Transfer,4816.74,DR
30-06-2022,NEFT/YES BANK LIMITE/676792696576/Zerodha/Transfer,3281.75,DR
30-06-2022,UPI/paytmqr6cu3by@p/Payment for 579/ICICI BANK/022884330468/ICIv6t6twfxjrxigkcv,2238.18,DR
30-06-2022,UPI/paytmqr6cu3by@p/Refund from AIRTEL PAYMENTS 422209296634/ICI,2947.99,CR
30-06-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/828660258391/AXLim84rg0r4wdeavbw,1649.26,DR
30-06-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/498311602408/PPPL5221467867375XXXXXXXXXX,1282.98,DR
30-06-2022,ACH/Zerodha 5568/PR9590476AI07,1306.74,CR
30-06-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/949727242256/PYTM5399619338409XXXXXXXXXX,1050.69,DR
30-06-2022,NEFT/AXIS BANK/279346302117/MutualFund/Transfer,539.65,DR
30-06-2022,UPI/swiggyupi@axb/Payment for 914/AXIS BANK/074072580733/PPPLpanzwxrq74indx10,2129.3,DR
30-06-2022,UPI/paytmqr6cu3by@p/Payment for 895/HDFC BANK LTD/101102591168/AXLslr61d9qpkb6ushf,2662.01,DR
30-06-2022,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/583960108012/PYTM5914440626428XXXXXXXXXX,4137.78,DR
30-06-2022,NEFT/ICICI BANK/250709785203/Mazagon Dock/Transfer,3124.42,DR
30-06-2022,UPI/blinkit.payu@hd/Payment for 922/ICICI BANK/963684492725/RBLqlry232kqul058hg,4208.62,DR
30-06-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/728353403026/PPPLdybz1jm7u5w4ki2r,1352.57,DR
30-06-2022,UPI/zeptomarketplac/Payment for 254/HDFC BANK LTD/813628011566/PPPL4gyqj6cxuii29dyq,2382.39,DR
30-06-2022,UPI/swiggyupi@axb/Payment for 598/AXIS BANK/296751047852/ICI1zp9yc7716g3xcm7,458.51,DR
30-06-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/538849308462/PYTM5645495810360XXXXXXXXXX,4256.31,DR
30-06-2022,UPI/zeptomarketplac/Payment for 304/ICICI BANK/065423938940/PPPLdpcsiic761fb8yt2,1777.65,DR
30-06-2022,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/550533088264/PYTM5186121065757XXXXXXXXXX,519.26,DR
30-06-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/756474622618/AXLdb91onjkgypiylgq,4341.6,DR
30-06-2022,UPI/gpay-1124412000/Payment for 244/AIRTEL PAYMENTS/178918622750/PPPL6j94hena09090q2q,86.62,DR
30-06-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/469706565277/YBLkcy70hfcz92qlnp5,3316.23,DR
30-06-2022,NEFT-PPPL862953944996-MutualFund-A/C-lpfm5vq5292gixp1-00862953944996-YESB,13294.5,CR
